"wave" "response"
3000 0
3000.600060004 0.02302053707
3001.200240032 0.02449792637
3001.80054010802 0.0248226684
3002.40096025605 0.02548576695
3003.00150050013 0.02613567982
3003.60216086426 0.02658126757
3004.20294137248 0.02698633443
3004.80384204882 0.02748089033
3005.40486291731 0.02782654021
3006.006004002 0.02818409599
3006.60726532693 0.02879377347
3007.20864691615 0.02966062644
3007.81014879372 0.03044539249
3008.41177098369 0.03129779474
3009.01351351013 0.03229729112
3009.61537639712 0.03336977762
3010.21735966872 0.03454418264
3010.81946334901 0.03542330924
3011.42168746208 0.03649388474
3012.02403203203 0.03790463458
3012.62649708293 0.03874945476
3013.22908263889 0.03952445957
3013.83178872402 0.04013161154
3014.43461536242 0.04100467101
3015.0375625782 0.04192589169
3015.64063039549 0.04260497557
3016.2438188384 0.04297232077
3016.84712793107 0.04333136744
3017.45055769762 0.04373079806
3018.0541081622 0.04403823283
3018.65777934893 0.04436655279
3019.26157128198 0.04478920714
3019.8654839855 0.04517995407
3020.46951748363 0.04575709545
3021.07367180055 0.04644331157
3021.67794696041 0.0471700676
3022.28234298739 0.04813199621
3022.88685990566 0.04881315844
3023.49149773941 0.04950625658
3024.09625651282 0.05061172489
3024.70113625008 0.05189737481
3025.30613697539 0.05315141767
3025.91125871294 0.0544370525
3026.51650148694 0.05562827163
3027.1218653216 0.05707244577
3027.72735024114 0.05865951609
3028.33295626977 0.05992221574
3028.93868343173 0.06094548963
3029.54453175122 0.06246086887
3030.1505012525 0.06421222556
3030.75659195981 0.06568781147
3031.36280389737 0.06671428298
3031.96913708945 0.06775228477
3032.57559156029 0.06918519651
3033.18216733416 0.0700331966
3033.78886443531 0.07017491927
3034.39568288802 0.07152868413
3035.00262271656 0.07205040511
3035.6096839452 0.07279412462
3036.21686659823 0.0735144789
3036.82417069994 0.07413645625
3037.43159627461 0.07502175615
3038.03914334655 0.0753065499
3038.64681194005 0.07512408679
3039.25460207943 0.07501841563
3039.86251378899 0.07529223532
3040.47054709305 0.07567593031
3041.07870201593 0.0764249235
3041.68697858196 0.07755442131
3042.29537681548 0.07936403565
3042.9038967408 0.08071700765
3043.51253838229 0.08195107192
3044.12130176427 0.08322355907
3044.73018691111 0.08437154795
3045.33919384716 0.08545291836
3045.94832259677 0.08682818697
3046.55757318432 0.08856073662
3047.16694563417 0.09119579784
3047.7764399707 0.09313748833
3048.38605621828 0.0945038461
3048.99579440131 0.09628779876
3049.60565454418 0.09880898361
3050.21563667126 0.1010425008
3050.82574080698 0.1026560693
3051.43596697572 0.1043147003
3052.04631520191 0.1063186573
3052.65678550994 0.1081494022
3053.26737792425 0.1090346807
3053.87809246925 0.1101356922
3054.48892916938 0.1114914475
3055.09988804907 0.1123963409
3055.71096913275 0.1125585549
3056.32217244487 0.1128140307
3056.93349800988 0.1130526216
3057.54494585223 0.113232094
3058.15651599637 0.1139465619
3058.76820846678 0.1149987374
3059.38002328791 0.1161803307
3059.99196048425 0.1170005067
3060.60402008027 0.1181162467
3061.21620210045 0.1184392851
3061.82850656927 0.1182767675
3062.44093351124 0.1179579749
3063.05348295084 0.1184523871
3063.66615491259 0.1189929324
3064.27894942098 0.1201775169
3064.89186650052 0.1222272838
3065.50490617575 0.1244654849
3066.11806847117 0.126341327
3066.73135341132 0.1284376405
3067.34476102071 0.1299769413
3067.9582913239 0.1314492852
3068.57194434542 0.1325913419
3069.18572010982 0.1349224708
3069.79961864165 0.1378659346
3070.41363996547 0.1404004979
3071.02778410583 0.1427666541
3071.6420510873 0.1454577603
3072.25644093445 0.14814841
3072.87095367187 0.1502742981
3073.48558932411 0.1519614692
3074.10034791579 0.1536850799
3074.71522947148 0.155951035
3075.33023401578 0.1579926958
3075.94536157329 0.1590802845
3076.56061216861 0.1599325193
3077.17598582636 0.1614076966
3077.79148257115 0.1618481187
3078.40710242759 0.1610867428
3079.02284542033 0.1609258581
3079.63871157397 0.1605345331
3080.25470091317 0.1606354157
3080.87081346255 0.161065352
3081.48704924677 0.1618762587
3082.10340829047 0.1626185646
3082.7198906183 0.163328535
3083.33649625494 0.1654537612
3083.95322522503 0.1679661202
3084.57007755325 0.1709574208
3085.18705326428 0.1730195003
3085.80415238278 0.1729309296
3086.42137493346 0.1715388231
3087.03872094099 0.1714319955
3087.65619043007 0.1721720058
3088.27378342539 0.1728059966
3088.89149995167 0.1739171883
3089.50934003361 0.1755009867
3090.12730369592 0.1767015936
3090.74539096333 0.1776697179
3091.36360186055 0.1788820651
3091.98193641232 0.1817147771
3092.60039464336 0.18424995
3093.21897657842 0.1857907573
3093.83768224224 0.1885569055
3094.45651165957 0.1937077919
3095.07546485516 0.1991577217
3095.69454185376 0.2016734035
3096.31374268015 0.2034890861
3096.93306735909 0.206568836
3097.55251591535 0.2090227462
3098.17208837372 0.2088266211
3098.79178475897 0.209089076
3099.41160509589 0.2106920208
3100.03154940927 0.2111710226
3100.65161772392 0.2109646656
3101.27181006463 0.2110345733
3101.89212645621 0.2111451464
3102.51256692348 0.2102438503
3103.13313149125 0.2099066313
3103.75382018435 0.2104681063
3104.3746330276 0.21260583
3104.99557004584 0.2153849986
3105.6166312639 0.2179175279
3106.23781670663 0.2190730587
3106.85912639887 0.2202966845
3107.48056036547 0.221351114
3108.1021186313 0.221804584
3108.72380122122 0.2230883994
3109.34560816008 0.2250580225
3109.96753947277 0.2258905204
3110.58959518416 0.2267838932
3111.21177531914 0.227460979
3111.83407990259 0.2284445582
3112.4565089594 0.2274532242
3113.07906251447 0.2272981925
3113.70174059271 0.2271511644
3114.32454321901 0.2264785013
3114.9474704183 0.2271553375
3115.57052221548 0.2292019935
3116.19369863549 0.2314767392
