"wave" "response"
25003 0
550210 0
554790 2.804e-08
555560 8.4022e-08
557880 1.3947e-07
560220 2.778e-07
561010 3.8837e-07
563380 4.4196e-07
564170 3.5846e-07
566570 2.1941e-07
567380 1.0951e-07
568180 8.1951e-08
568990 2.7256e-08
574710 0
625980 0
1049900 0
1052600 1.3957e-08
1055400 2.7808e-08
1058200 5.5406e-08
1061000 9.6589e-08
1063800 2.3368e-07
1066700 4.1078e-07
1069500 3.8204e-07
1072400 1.6315e-07
1075300 2.7095e-08
1078200 2.0249e-07
1081100 3.7662e-07
1084000 3.4857e-07
1087000 5.0776e-07
1089900 1.5848e-06
1092900 5.429e-06
1095900 1.2343e-05
1098900 1.9926e-05
1101900 2.8206e-05
1105000 4.7839e-05
1108000 7.5856e-05
1111100 0.00010972
1114200 0.00015983
1117300 0.00024171
1120400 0.00032531
1123600 0.00042401
1126800 0.00054759
1129900 0.00072771
1133100 0.00095983
1136400 0.0012965
1139600 0.0016599
1142900 0.0019098
1146100 0.0021036
1149400 0.0024648
1152700 0.0028822
1156100 0.0031422
1159400 0.0033295
1162800 0.0037089
1166200 0.0042322
1169600 0.0049717
1173000 0.005869
1176500 0.006628
1179900 0.0075184
1183400 0.0088187
1186900 0.010335
1190500 0.012098
1194000 0.014257
1197600 0.016347
1201200 0.018724
1204800 0.021976
1208500 0.025577
1212100 0.029455
1215800 0.034086
1219500 0.0392
1223200 0.045013
1227000 0.05227
1230800 0.060363
1234600 0.068716
1238400 0.079074
1242200 0.091448
1246100 0.10385
1250000 0.118
1253900 0.13464
1257900 0.15107
1261800 0.16966
1265800 0.19154
1269800 0.21159
1273900 0.23298
1278000 0.25925
1282100 0.2823
1286200 0.30427
1290300 0.33164
1294500 0.35348
1298700 0.37091
1302900 0.39397
1307200 0.41252
1311500 0.42442
1315800 0.44127
1320100 0.45285
1324500 0.45315
1328900 0.4562
1333300 0.45823
1337800 0.45154
1342300 0.44816
1346800 0.44809
1351300 0.44204
1355900 0.44069
1360500 0.4486
1365200 0.45109
1369900 0.45399
1374600 0.46564
1379300 0.47045
1384100 0.47156
1388900 0.47923
1393700 0.48065
1398600 0.47669
1403500 0.48196
1408500 0.48296
1413400 0.47675
1418400 0.47882
1423500 0.48028
1428600 0.47379
1433700 0.47402
1438800 0.47573
1444000 0.46941
1449300 0.46819
1454600 0.47131
1459900 0.46947
1465200 0.4703
1470600 0.47575
1476000 0.47441
1481500 0.47407
1487000 0.48012
1492500 0.47897
1498100 0.47513
1503800 0.47924
1509400 0.47805
1515100 0.47228
1520900 0.47515
1526700 0.47495
1532600 0.46866
1538500 0.47132
1544400 0.47226
1550400 0.46558
1556400 0.46575
1562500 0.46568
1568600 0.45686
1574800 0.45365
1581000 0.45307
1587300 0.44334
1593600 0.43629
1600000 0.43426
1606400 0.42484
1612900 0.41627
1619400 0.41444
1626000 0.408
1632600 0.40008
1639300 0.39662
1646100 0.38917
1652900 0.37768
1659800 0.37249
1666700 0.36454
1673600 0.35323
1680700 0.34858
1687800 0.34514
1694900 0.3349
1702100 0.32971
1709400 0.32946
1716700 0.32347
1724100 0.32165
1731600 0.32317
1739100 0.31796
1746700 0.31429
1754400 0.31477
1762100 0.31025
1769900 0.30704
1777800 0.30771
1785700 0.30228
1793700 0.29729
1801800 0.29817
1809900 0.29674
1818200 0.29416
1826500 0.29676
1834900 0.29693
1843300 0.29133
1851800 0.2899
1860500 0.28952
1869200 0.28743
1877900 0.28819
1886800 0.28844
1895700 0.28324
1904800 0.27991
1913900 0.27746
1923100 0.27171
1932400 0.26681
1941800 0.26209
1951200 0.25093
1960800 0.23939
1970400 0.23249
1980200 0.22311
1990100 0.21281
2e+06 0.20509
2010100 0.19195
2020200 0.17803
2030500 0.16896
2040800 0.15721
2051300 0.14227
2061900 0.13174
2072500 0.12021
2083300 0.10483
2094200 0.094515
2105300 0.085632
2116400 0.076718
2127700 0.068746
2139000 0.060763
2150500 0.052566
2162200 0.04617
2173900 0.040527
2185800 0.034975
2197800 0.030387
2209900 0.026302
2222200 0.022542
2234600 0.019786
2247200 0.017453
2259900 0.014904
