"Wave" "Aspec"
150.660706618674 0
150.799534180179 0
150.938489665495 0
151.077573192499 0
151.216784879177 0
151.356124843621 0
151.495593204034 0
151.635190078729 0
151.774915586125 0
151.914769844752 0
152.05475297325 0
152.194865090365 0
152.335106314957 0
152.475476765992 0
152.615976562546 0
152.756605823807 0
152.897364669071 0
153.038253217744 0
153.179271589342 0
153.320419903491 0
153.461698279929 0
153.603106838503 0
153.744645699169 0
153.886314981995 0
154.028114807161 0
154.170045294956 0
154.312106565779 0
154.454298740142 0
154.596621938667 0
154.739076282088 0
154.881661891248 0
155.024378887104 0
155.167227390724 0
155.310207523285 0
155.453319406079 0
155.596563160508 0
155.739938908086 0
155.883446770439 0
156.027086869306 0
156.170859326537 0
156.314764264095 0
156.458801804055 0
156.602972068605 0
156.747275180044 0
156.891711260785 0
157.036280433355 0
157.180982820392 0
157.325818544647 0
157.470787728985 0
157.615890496384 0
157.761126969935 0
157.906497272843 0
158.052001528426 0
158.197639860116 0
158.343412391458 0
158.489319246111 0
158.63536054785 0
158.781536420562 0
158.927846988247 0
159.074292375022 0
159.220872705117 0
159.367588102877 0
159.51443869276 0
159.661424599341 0
159.808545947309 0
159.955802861467 0
160.103195466733 0
160.250723888142 0
160.398388250842 0
160.546188680097 0
160.694125301288 0
160.842198239909 0
160.990407621571 0
161.138753572 0
161.28723621704 0
161.435855682649 0
161.5846120949 0
161.733505579985 0
161.882536264211 0
162.031704274 0
162.181009735893 0
162.330452776546 0
162.480033522732 0
162.629752101341 0
162.77960863938 0
162.929603263972 0
163.079736102359 0
163.230007281899 0
163.380416930068 0
163.530965174458 0
163.681652142781 0
163.832477962864 0
163.983442762654 0
164.134546670214 0
164.285789813727 0
164.437172321493 0
164.58869432193 0
164.740355943575 0
164.892157315083 0
165.044098565228 0
165.196179822901 0
165.348401217115 0
165.500762876999 0
165.653264931802 0
165.805907510892 0
165.958690743756 0
166.111614760001 0
166.264679689354 0
166.417885661658 0
166.571232806881 0
166.724721255106 0
166.878351136539 0
167.032122581504 0
167.186035720447 0
167.340090683931 0
167.494287602644 0
167.64862660739 0
167.803107829096 0
167.957731398808 0
168.112497447696 0
168.267406107047 0
168.42245750827 0
168.577651782898 0
168.73298906258 0
168.888469479092 0
169.044093164326 0
169.1998602503 0
169.355770869152 0
169.51182515314 0
169.668023234646 0
169.824365246175 0
169.98085132035 0
170.13748158992 0
170.294256187755 0
170.451175246847 0
170.608238900312 0
170.765447281388 0
170.922800523433 0
171.080298759933 0
171.237942124493 0
171.395730750843 0
171.553664772835 0
171.711744324445 0
171.869969539774 0
172.028340553043 0
172.186857498601 0
172.345520510916 0
172.504329724584 0
172.663285274324 0
172.822387294976 0
172.98163592151 0
173.141031289016 0
173.300573532708 0
173.460262787929 0
173.620099190142 0
173.780082874938 0
173.940213978031 0
174.100492635261 0
174.260918982593 0
174.421493156118 0
174.58221529205 0
174.743085526732 0
174.90410399663 0
175.065270838337 0
175.226586188571 0
175.388050184176 0
175.549662962123 0
175.711424659509 0
175.873335413557 0
176.035395361616 0
176.197604641163 0
176.3599633898 0
176.522471745256 0
176.685129845388 0
176.84793782818 0
177.010895831742 0
177.174003994312 0
177.337262454256 0
177.500671350065 0
177.664230820362 0
177.827941003892 0
177.991802039534 0
178.155814066289 0
178.319977223292 0
178.484291649801 0
178.648757485205 0
178.813374869022 0
178.978143940896 0
179.143064840602 0
179.308137708044 0
179.473362683252 0
179.638739906389 0
179.804269517744 0
179.969951657736 0
180.135786466914 0
180.301774085957 0
180.467914655672 0
180.634208316998 0
180.800655211001 0
180.967255478879 0
181.13400926196 0
181.300916701702 0
181.467977939693 0
181.635193117651 0
181.802562377426 0
181.970085860998 0
182.137763710478 0
182.305596068107 0
182.473583076258 0
182.641724877435 0
182.810021614274 0
182.978473429542 0
183.147080466135 0
183.315842867086 0
183.484760775554 0
183.653834334835 0
183.823063688353 0
183.992448979667 0
184.161990352467 0
184.331687950575 0
184.501541917947 0
184.671552398671 0
184.841719536966 0
185.012043477186 0
185.182524363818 0
185.353162341481 0
185.523957554928 0
185.694910149046 0
185.866020268854 0
186.037288059505 0
186.208713666287 0
186.38029723462 0
186.55203891006 0
186.723938838295 0
186.895997165149 0
187.06821403658 0
187.24058959868 0
187.413123997676 0
187.585817379928 0
187.758669891935 0
187.931681680327 0
188.10485289187 0
188.278183673468 0
188.451674172155 0
188.625324535107 0
188.799134909629 0
188.973105443168 0
189.147236283301 0
189.321527577746 0
189.495979474355 0
189.670592121115 0
189.845365666151 0
190.020300257723 0
190.195396044231 0
190.370653174208 0
190.546071796325 0
190.721652059391 0
190.897394112351 0
191.073298104287 0
191.249364184421 0
191.425592502109 0
191.601983206846 0
191.778536448265 0
191.955252376138 0
192.132131140372 0
192.309172891016 0
192.486377778253 0
192.663745952408 0
192.841277563942 0
193.018972763457 0
193.196831701692 0
193.374854529526 0
193.553041397975 0
193.731392458196 0
193.909907861485 0
194.088587759278 0
194.267432303149 0
194.446441644813 0
194.625615936124 0
194.804955329077 0
194.984459975805 0
195.164130028583 0
195.343965639826 0
195.523966962089 0
195.704134148068 0
195.884467350599 0
196.06496672266 0
196.245632417369 0
196.426464587985 0
196.60746338791 0
196.788628970685 0
196.969961489992 0
197.151461099659 0
197.33312795365 0
197.514962206076 0
197.696964011186 0
197.879133523374 0
198.061470897174 0
198.243976287264 0
198.426649848464 0
198.609491735737 0
198.792502104188 0
198.975681109066 0
199.159028905761 0
199.342545649809 0
199.526231496888 0
199.710086602818 0
199.894111123566 0
200.078305215239 0
200.26266903409 0
200.447202736516 0
200.631906479057 0
200.816780418399 0
201.00182471137 0
201.187039514943 0
201.372424986239 0
201.557981282519 0
201.743708561193 0
201.929606979812 0
202.115676696076 0
202.301917867827 0
202.488330653056 0
202.674915209897 0
202.861671696629 0
203.04860027168 0
203.235701093622 0
203.422974321173 0
203.610420113197 0
203.798038628705 0
203.985830026856 0
204.173794466953 0
204.361932108446 0
204.550243110936 0
204.738727634164 0
204.927385838025 0
205.116217882557 0
205.305223927947 0
205.49440413453 0
205.683758662789 0
205.873287673353 0
206.062991327 0
206.252869784657 0
206.442923207399 0
206.633151756448 0
206.823555593176 0
207.014134879104 0
207.2048897759 0
207.395820445383 0
207.58692704952 0
207.778209750426 0
207.969668710369 0
208.161304091764 0
208.353116057175 0
208.545104769317 0
208.737270391055 0
208.929613085404 0
209.122133015529 0
209.314830344745 0
209.507705236518 0
209.700757854465 0
209.893988362352 0
210.087396924099 0
210.280983703774 0
210.474748865598 0
210.668692573941 0
210.862814993329 0
211.057116288435 0
211.251596624085 0
211.446256165259 0
211.641095077086 0
211.83611352485 0
212.031311673985 0
212.226689690078 0
212.42224773887 0
212.617985986252 0
212.813904598271 0
213.010003741125 0
213.206283581166 0
213.402744284898 0
213.59938601898 0
213.796208950223 0
213.993213245594 0
214.190399072212 0
214.387766597351 0
214.585315988437 0
214.783047413053 0
214.980961038936 0
215.179057033975 0
215.377335566217 0
215.575796803863 0
215.774440915266 0
215.97326806894 0
216.172278433547 0
216.371472177911 0
216.570849471008 0
216.77041048197 0
216.970155380085 0
217.170084334799 0
217.370197515712 0
217.57049509258 0
217.770977235316 0
217.971644113991 0
218.17249589883 0
218.373532760217 0
218.574754868693 0
218.776162394955 0
218.977755509858 0
219.179534384413 0
219.381499189791 0
219.583650097319 0
219.785987278482 0
219.988510904925 0
220.191221148448 0
220.394118181011 0
220.597202174733 0
220.80047330189 0
221.003931734919 0
221.207577646413 0
221.411411209126 0
221.615432595972 0
221.819641980022 0
222.024039534508 0
222.22862543282 0
222.433399848511 0
222.638362955291 0
222.84351492703 0
223.048855937761 0
223.254386161674 0
223.460105773122 0
223.666014946617 0
223.872113856834 0
224.078402678605 0
224.284881586928 0
224.491550756959 0
224.698410364016 0
224.905460583578 0
225.112701591288 0
225.320133562949 0
225.527756674525 0
225.735571102145 0
225.943577022098 0
226.151774610836 0
226.360164044975 0
226.568745501291 0
226.777519156726 0
226.986485188382 0
227.195643773527 0
227.40499508959 0
227.614539314164 0
227.824276625008 0
228.034207200042 0
228.24433121735 0
228.454648855183 0
228.665160291952 0
228.875865706236 0
229.086765276777 0
229.297859182482 0
229.509147602423 0
229.720630715835 0
229.932308702122 0
230.144181740851 0
230.356250011754 0
230.568513694729 0
230.78097296984 0
230.993628017319 0
231.206479017559 0
231.419526151125 0
231.632769598745 0
231.846209541313 0
232.059846159892 0
232.273679635711 0
232.487710150164 0
232.701937884816 0
232.916363021397 0
233.130985741803 0
233.3458062281 0
233.560824662522 0
233.776041227469 0
233.99145610551 0
234.207069479383 0
234.422881531992 0
234.638892446413 0
234.855102405888 0
235.071511593829 0
235.288120193817 0
235.504928389601 0
235.721936365101 0
235.939144304405 0
236.156552391772 0
236.374160811629 0
236.591969748576 0
236.809979387379 0
237.028189912978 0
237.246601510481 0
237.465214365168 0
237.684028662488 0
237.903044588063 0
238.122262327684 0
238.341682067315 0
238.561303993091 0
238.781128291318 0
239.001155148473 0
239.221384751206 0
239.441817286338 0
239.662452940864 0
239.883291901949 0
240.104334356932 0
240.325580493324 0
240.547030498809 0
240.768684561244 0
240.990542868659 0
241.212605609257 0
241.434872971415 0
241.657345143683 0
241.880022314785 0
242.102904673618 0
242.325992409255 0
242.549285710942 0
242.7727847681 0
242.996489770323 0
243.220400907382 0
243.44451836922 0
243.668842345958 0
243.893373027891 0
244.118110605489 0
244.343055269397 0
244.568207210437 0
244.793566619607 0
245.019133688078 0
245.244908607202 0
245.470891568503 0
245.697082763684 0
245.923482384623 0
246.150090623376 0
246.376907672177 0
246.603933723434 0
246.831168969735 0
247.058613603843 0
247.286267818702 0
247.514131807431 0
247.742205763329 0
247.97048987987 0
248.19898435071 0
248.42768936968 0
248.656605130793 0
248.885731828239 0
249.115069656386 0
249.344618809783 0
249.574379483157 0
249.804351871415 0
250.034536169643 0
250.264932573108 0
250.495541277255 0
250.726362477712 0
250.957396370284 0
251.188643150958 0
251.420103015902 0
251.651776161464 0
251.883662784174 0
252.115763080741 0
252.348077248058 0
252.580605483196 0
252.813347983411 0
253.04630494614 0
253.279476568999 0
253.512863049791 0
253.746464586496 0
253.980281377282 0
254.214313620494 0
254.448561514663 0
254.683025258504 0
254.917705050912 0
255.152601090967 0
255.387713577932 0
255.623042711255 0
255.858588690565 0
256.094351715677 0
256.33033198659 0
256.566529703487 0
256.802945066735 0
257.039578276886 0
257.276429534678 0
257.513499041031 0
257.750786997054 0
257.988293604037 0
258.22601906346 0
258.463963576984 0
258.70212734646 0
258.940510573923 0
259.179113461594 0
259.417936211881 0
259.656979027378 0
259.896242110866 0
260.135725665313 0
260.375429893874 0
260.61535499989 0
260.855501186891 0
261.095868658593 0
261.336457618903 0
261.577268271911 0
261.818300821899 0
262.059555473335 0
262.301032430877 0
262.54273189937 0
262.784654083849 0
263.026799189538 0
263.269167421849 0
263.511758986384 0
263.754574088934 0
263.997612935481 0
264.240875732194 0
264.484362685436 0
264.728074001756 0
264.972009887896 0
265.216170550788 0
265.460556197554 0
265.705167035507 0
265.950003272152 0
266.195065115184 0
266.44035277249 0
266.685866452148 0
266.931606362429 0
267.177572711795 0
267.423765708899 0
267.670185562589 0
267.916832481903 0
268.163706676073 0
268.410808354523 0
268.65813772687 0
268.905695002925 0
269.153480392691 0
269.401494106367 0
269.649736354342 0
269.898207347202 0
270.146907295725 0
270.395836410885 0
270.644994903848 0
270.894382985978 0
271.144000868831 0
271.393848764159 0
271.643926883908 0
271.894235440222 0
272.144774645437 0
272.395544712087 0
272.646545852901 0
272.897778280804 0
273.149242208918 0
273.400937850561 0
273.652865419247 0
273.905025128686 0
274.157417192788 0
274.410041825657 0
274.662899241596 0
274.915989655104 0
275.169313280879 0
275.422870333817 0
275.67666102901 0
275.930685581751 0
276.184944207529 0
276.439437122034 0
276.694164541151 0
276.949126680968 0
277.20432375777 0
277.459755988042 0
277.715423588467 0
277.971326775929 0
278.227465767512 0
278.4838407805 0
278.740452032377 0
278.997299740826 0
279.254384123734 0
279.511705399184 0
279.769263785465 0
280.027059501064 0
280.285092764668 0
280.543363795172 0
280.801872811664 0
281.06062003344 0
281.319605679996 0
281.578829971031 0
281.838293126446 0
282.097995366343 0
282.35793691103 0
282.618117981016 0
282.878538797013 0
283.139199579938 0
283.40010055091 0
283.661241931251 0
283.922623942491 0
284.184246806359 0
284.446110744791 0
284.708215979928 0
284.970562734115 0
285.233151229901 0
285.495981690041 0
285.759054337495 0
286.022369395428 0
286.285927087212 0
286.549727636424 0
286.813771266847 0
287.078058202469 0
287.342588667487 0
287.607362886303 0
287.872381083525 0
288.13764348397 0
288.403150312661 0
288.668901794827 0
288.934898155908 0
289.201139621549 0
289.467626417603 0
289.734358770132 0
290.001336905407 0
290.268561049905 0
290.536031430315 0
290.803748273531 0
291.071711806661 0
291.339922257017 0
291.608379852123 0
291.877084819715 0
292.146037387733 0
292.415237784334 0
292.684686237879 0
292.954382976943 0
293.224328230312 0
293.494522226979 0
293.764965196153 0
294.035657367251 0
294.306598969901 0
294.577790233946 0
294.849231389437 0
295.120922666638 0
295.392864296028 0
295.665056508294 0
295.937499534339 0
296.210193605277 0
296.483138952435 0
296.756335807353 0
297.029784401787 0
297.303484967702 0
297.577437737281 0
297.851642942919 0
298.126100817225 0
298.400811593022 0
298.675775503349 0
298.950992781459 0
299.226463660819 0
299.502188375113 0
299.778167158238 0
300.054400244309 0
300.330887867656 0
300.607630262823 0
300.884627664572 0
301.161880307882 0
301.439388427947 0
301.717152260177 0
301.995172040202 0
302.273448003866 0
302.551980387231 0
302.830769426578 0
303.109815358405 0
303.389118419427 0
303.668678846579 0
303.948496877011 0
304.228572748096 0
304.508906697422 0
304.789498962798 0
305.070349782252 0
305.351459394029 0
305.632828036597 0
305.914455948641 0
306.196343369068 0
306.478490537003 0
306.760897691793 0
307.043565073006 0
307.32649292043 0
307.609681474071 0
307.893130974161 0
308.176841661151 0
308.460813775714 0
308.745047558745 0
309.029543251359 0
309.314301094896 0
309.599321330917 0
309.884604201206 0
310.170149947769 0
310.455958812836 0
310.742031038859 0
311.028366868514 0
311.314966544702 0
311.601830310546 0
311.888958409394 0
312.176351084816 0
312.464008580611 0
312.751931140798 0
313.040119009624 0
313.328572431559 0
313.617291651299 0
313.906276913766 0
314.195528464107 0
314.485046547696 0
314.774831410132 0
315.06488329724 0
315.355202455072 0
315.645789129907 0
315.936643568252 0
316.227766016838 0
316.519156722626 0
316.810815932805 0
317.102743894789 0
317.394940856223 0
317.687407064977 0
317.980142769152 0
318.273148217078 0
318.566423657311 0
318.859969338639 0
319.153785510076 0
319.447872420869 0
319.742230320493 0
320.036859458652 0
320.331760085281 0
320.626932450547 0
320.922376804844 0
321.218093398799 0
321.514082483269 0
321.810344309344 0
322.106879128343 0
322.403687191819 0
322.700768751553 0
322.998124059562 0
323.295753368094 0
323.593656929628 0
323.891834996877 0
324.190287822787 0
324.489015660536 0
324.788018763537 0
325.087297385435 0
325.386851780108 0
325.68668220167 0
325.986788904469 0
326.287172143085 0
326.587832172336 0
326.888769247272 0
327.189983623179 0
327.491475555579 0
327.793245300228 0
328.095293113119 0
328.39761925048 0
328.700223968775 0
329.003107524706 0
329.306270175208 0
329.609712177458 0
329.913433788864 0
330.217435267076 0
330.52171686998 0
330.826278855698 0
331.131121482591 0
331.436245009259 0
331.741649694539 0
332.047335797507 0
332.353303577478 0
332.659553294005 0
332.966085206881 0
333.272899576138 0
333.579996662048 0
333.887376725123 0
334.195040026114 0
334.502986826014 0
334.811217386054 0
335.119731967708 0
335.42853083269 0
335.737614242955 0
336.046982460699 0
336.356635748362 0
336.666574368623 0
336.976798584403 0
337.287308658869 0
337.598104855425 0
337.909187437723 0
338.220556669654 0
338.532212815354 0
338.844156139203 0
339.156386905822 0
339.468905380079 0
339.781711827083 0
340.094806512191 0
340.408189701001 0
340.721861659357 0
341.035822653349 0
341.350072949311 0
341.664612813822 0
341.979442513709 0
342.294562316041 0
342.609972488137 0
342.92567329756 0
343.241665012121 0
343.557947899874 0
343.874522229128 0
344.191388268429 0
344.508546286579 0
344.825996552624 0
345.143739335856 0
345.46177490582 0
345.780103532306 0
346.098725485353 0
346.417641035249 0
346.736850452532 0
347.056354007988 0
347.376151972653 0
347.696244617813 0
348.016632215004 0
348.337315036012 0
348.658293352873 0
348.979567437874 0
349.301137563554 0
349.623004002701 0
349.945167028358 0
350.267626913813 0
350.590383932613 0
350.913438358553 0
351.236790465681 0
351.560440528298 0
351.884388820958 0
352.208635618468 0
352.533181195886 0
352.858025828527 0
353.183169791957 0
353.508613361997 0
353.834356814722 0
354.160400426462 0
354.4867444738 0
354.813389233575 0
355.140334982882 0
355.46758199907 0
355.795130559743 0
356.122980942762 0
356.451133426244 0
356.779588288563 0
357.108345808346 0
357.437406264481 0
357.766769936111 0
358.096437102636 0
358.426408043715 0
358.756683039262 0
359.087262369451 0
359.418146314715 0
359.749335155742 0
360.080829173483 0
360.412628649144 0
360.744733864192 0
361.077145100353 0
361.409862639613 0
361.742886764218 0
362.076217756673 0
362.409855899744 0
362.743801476458 0
363.078054770102 0
363.412616064223 0
363.747485642633 0
364.082663789401 0
364.418150788861 0
364.753946925608 0
365.090052484499 0
365.426467750653 0
365.763193009452 0
366.100228546543 0
366.437574647833 0
366.775231599495 0
367.113199687964 0
367.45147919994 0
367.790070422386 0
368.128973642531 0
368.468189147868 0
368.807717226154 0
369.147558165413 0
369.487712253932 0
369.828179780266 0
370.168961033235 0
370.510056301924 0
370.851465875686 0
371.193190044141 0
371.535229097173 0
371.877583324936 0
372.22025301785 0
372.563238466604 0
372.906539962153 0
373.250157795721 0
373.5940922588 0
373.938343643152 0
374.282912240805 0
374.62779834406 0
374.973002245483 0
375.318524237914 0
375.664364614459 0
376.010523668496 0
376.357001693673 0
376.703798983909 0
377.050915833393 0
377.398352536586 0
377.74610938822 0
378.094186683297 0
378.442584717094 0
378.791303785157 0
379.140344183307 0
379.489706207635 0
379.839390154507 0
380.189396320561 0
380.539725002709 0
380.890376498135 0
381.241351104299 0
381.592649118934 0
381.944270840046 0
382.296216565919 0
382.648486595109 0
383.001081226448 0
383.354000759044 0
383.707245492278 0
384.060815725812 0
384.414711759577 0
384.768933893789 0
385.123482428932 0
385.478357665772 0
385.833559905352 0
386.18908944899 0
386.544946598284 0
386.901131655109 0
387.257644921617 0
387.614486700241 0
387.971657293691 0
388.329157004955 0
388.686986137302 0
389.04514499428 0
389.403633879717 0
389.76245309772 0
390.121602952676 0
390.481083749253 0
390.840895792403 0
391.201039387351 0
391.561514839612 0
391.922322454977 0
392.283462539521 0
392.6449353996 0
393.006741341853 0
393.368880673202 0
393.731353700851 0
394.094160732286 0
394.457302075279 0
394.820778037883 0
395.184588928437 0
395.548735055562 0
395.913216728166 0
396.278034255439 0
396.643187946858 0
397.008678112184 0
397.374505061463 0
397.740669105028 0
398.107170553497 0
398.474009717776 0
398.841186909052 0
399.208702438808 0
399.576556618806 0
399.944749761098 0
400.313282178024 0
400.682154182211 0
401.051366086576 0
401.420918204321 0
401.79081084894 0
402.161044334213 0
402.531618974212 0
402.902535083295 0
403.273792976113 0
403.645392967605 0
404.017335373 0
404.389620507819 0
404.762248687873 0
405.135220229264 0
405.508535448384 0
405.882194661918 0
406.256198186844 0
406.630546340429 0
407.005239440234 0
407.380277804113 0
407.755661750213 0
408.131391596972 0
408.507467663125 0
408.883890267698 0
409.260659730011 0
409.63777636968 0
410.015240506613 0
410.393052461016 0
410.771212553388 0
411.149721104522 0
411.52857843551 0
411.907784867737 0
412.287340722886 0
412.667246322936 0
413.047501990161 0
413.428108047135 0
413.809064816725 0
414.190372622101 0
414.572031786726 0
414.954042634363 0
415.336405489074 0
415.719120675218 0
416.102188517455 0
416.485609340741 0
416.869383470335 0
417.253511231794 0
417.637992950974 0
