"wave" "response"
149900 0
150000 1.5859e-06
150100 1.5865e-06
150200 1.5906e-06
150300 1.5959e-06
150400 1.5995e-06
150500 1.6025e-06
150600 1.6047e-06
150700 1.6077e-06
150800 1.6073e-06
150900 1.6027e-06
151000 1.597e-06
151100 1.5766e-06
151200 1.5927e-06
151300 1.5728e-06
151400 1.5901e-06
151500 1.5921e-06
151600 1.5899e-06
151700 1.5869e-06
151800 1.5783e-06
151900 1.5606e-06
152000 1.581e-06
152100 1.5792e-06
152200 1.5774e-06
152300 1.5778e-06
152400 1.5762e-06
152500 1.5744e-06
152600 1.5749e-06
152700 1.5757e-06
152800 1.576e-06
152900 1.5768e-06
153000 1.5776e-06
153100 1.5577e-06
153200 1.5639e-06
153300 1.5621e-06
153400 1.5435e-06
153500 1.5833e-06
153600 1.5843e-06
153700 1.588e-06
153800 1.5602e-06
153900 1.5689e-06
154000 1.5678e-06
154100 1.5628e-06
154200 1.5667e-06
154300 1.5754e-06
154400 1.5865e-06
154500 1.5945e-06
154600 1.6018e-06
154700 1.6026e-06
154800 1.5921e-06
154900 1.645e-06
155000 1.6518e-06
155100 1.6589e-06
155200 1.631e-06
155300 1.65e-06
155400 1.6682e-06
155500 1.6867e-06
155600 1.6997e-06
155700 1.7095e-06
155800 1.7123e-06
155900 1.7656e-06
156000 1.7789e-06
156100 1.7917e-06
156200 1.8067e-06
156300 1.8193e-06
156400 1.8336e-06
156500 1.8177e-06
156600 1.8374e-06
156700 1.8513e-06
156800 1.8632e-06
156900 1.8754e-06
157000 1.8908e-06
157100 1.9079e-06
157200 1.9221e-06
157300 1.9328e-06
157400 1.9421e-06
157500 1.9502e-06
157600 1.9549e-06
157700 1.9483e-06
157800 2.0026e-06
157900 2.0127e-06
158000 2.0221e-06
158100 2.0345e-06
158200 1.9833e-06
158300 2.0097e-06
158400 2.0132e-06
158500 2.072e-06
158600 2.0817e-06
158700 2.0909e-06
158800 2.1006e-06
158900 2.1099e-06
159000 2.1196e-06
159100 2.1289e-06
159200 2.0918e-06
159300 2.112e-06
159400 2.1178e-06
159500 2.1082e-06
159600 2.1751e-06
159700 2.1857e-06
159800 2.1957e-06
159900 2.2058e-06
160000 2.2159e-06
160100 2.2298e-06
160200 2.2407e-06
160300 2.2523e-06
160400 2.2634e-06
160500 2.2753e-06
160600 2.287e-06
160700 2.299e-06
160800 2.3114e-06
160900 2.2908e-06
161000 2.319e-06
161100 2.3315e-06
161200 2.3649e-06
161300 2.3691e-06
161400 2.3723e-06
161500 2.4004e-06
161600 2.4007e-06
161700 2.3996e-06
161800 2.4238e-06
161900 2.4218e-06
162000 2.4253e-06
162100 2.4346e-06
162200 2.4717e-06
162300 2.4816e-06
162400 2.4899e-06
162500 2.4958e-06
162600 2.4996e-06
162700 2.5265e-06
162800 2.525e-06
162900 2.5199e-06
163000 2.5098e-06
163100 2.4786e-06
163200 2.5152e-06
163300 2.5165e-06
163400 2.5177e-06
163500 2.5035e-06
163600 2.5224e-06
163700 2.5275e-06
163800 2.5178e-06
163900 2.527e-06
164000 2.5298e-06
164100 2.5324e-06
164200 2.5349e-06
164300 2.5639e-06
164400 2.568e-06
164500 2.5695e-06
164600 2.5737e-06
164700 2.5752e-06
164800 2.5794e-06
164900 2.5809e-06
165000 2.6108e-06
165100 2.6123e-06
165200 2.6139e-06
165300 2.6155e-06
165400 2.6454e-06
165500 2.647e-06
165600 2.6744e-06
165700 2.676e-06
165800 2.6751e-06
165900 2.7128e-06
166000 2.7274e-06
166100 2.7523e-06
166200 2.7436e-06
166300 2.7375e-06
166400 2.778e-06
166500 2.803e-06
166600 2.7891e-06
166700 2.8246e-06
166800 2.8315e-06
166900 2.8773e-06
167000 2.9025e-06
167100 2.925e-06
167200 2.9502e-06
167300 2.9754e-06
167400 2.9981e-06
167500 3.0233e-06
167600 3.0486e-06
167700 3.074e-06
167800 3.0993e-06
167900 3.1221e-06
168000 3.1658e-06
168100 3.1939e-06
168200 3.1879e-06
168300 3.2501e-06
168400 3.3045e-06
168500 3.33e-06
168600 3.353e-06
168700 3.4076e-06
168800 3.4306e-06
168900 3.4563e-06
169000 3.5268e-06
169100 3.5763e-06
169200 3.6337e-06
169300 3.6596e-06
169400 3.6829e-06
169500 3.7299e-06
169600 3.7506e-06
169700 3.8083e-06
169800 3.8687e-06
169900 3.9028e-06
170000 3.9633e-06
170100 3.9948e-06
170200 4.0501e-06
170300 4.1029e-06
170400 4.1239e-06
170500 4.1715e-06
170600 4.2138e-06
170700 4.2588e-06
170800 4.2905e-06
170900 4.3622e-06
171000 4.434e-06
171100 4.4979e-06
171200 4.5459e-06
171300 4.5619e-06
171400 4.5752e-06
171500 4.6046e-06
171600 4.6607e-06
171700 4.7142e-06
171800 4.8748e-06
171900 4.9473e-06
172000 5.0278e-06
172100 5.0683e-06
172200 5.1007e-06
172300 5.1547e-06
172400 5.1603e-06
172500 5.0693e-06
172600 5.1018e-06
172700 5.1317e-06
172800 5.1912e-06
172900 5.2238e-06
173000 5.2564e-06
