"wave" "response"
1666700 0.00028846
1669400 0.00022441
1672200 0.00016014
1674800 9.2601e-05
1694300 6.1416e-05
1697200 0.00015884
1699800 0.0002587
1702700 0.00035885
1705600 0.00036529
1708500 0.00036309
1711400 0.00037071
1714100 0.00039723
1717000 0.00042388
1720000 0.00051793
1722900 0.0006331
1725600 0.0007059
1728600 0.00059515
1731600 0.00048393
1734600 0.00036117
1737600 0.00023087
1740300 0.00010479
1743400 9.9557e-05
1746400 9.439e-05
1749500 0.00011622
1752500 0.00016974
1755300 0.0002234
1758400 0.0001879
1761500 0.00014075
1764600 9.8757e-05
1767400 6.8186e-05
1770500 3.7571e-05
1773700 0.0001852
1776800 0.00039777
1780000 0.00058535
1782800 0.00063858
1786000 0.00069202
1789200 0.00053813
1792400 0.00023555
1805100 0.00011271
1808300 0.00052739
1811300 0.0009433
1814600 0.0010522
1817900 0.0011106
1821200 0.0010796
1824500 0.00081856
1827500 0.00055684
1830800 0.00053993
1834200 0.0006255
1837600 0.00072206
1840900 0.00088977
1844000 0.0010578
1847400 0.0012426
1850800 0.0014396
1854300 0.0016383
1857400 0.0019268
1860800 0.0022188
1864300 0.0023592
1867800 0.0022735
1871300 0.0021876
1874400 0.002067
1877900 0.0019375
1881500 0.0018826
1885000 0.0020484
1888600 0.0022137
1891800 0.0023625
1895400 0.0025026
1899000 0.0026244
1902600 0.0025733
1905900 0.0025214
1909500 0.0024193
1913100 0.0022703
1916800 0.0021207
1920500 0.0023397
1923800 0.0025801
1927500 0.0028706
1931200 0.0032465
1935000 0.0036228
1938400 0.0038581
1942100 0.0040588
1945900 0.0042926
1949700 0.0046446
1953500 0.0049967
1956900 0.0055532
1960800 0.0062225
1964600 0.0068761
1968500 0.0072813
1972400 0.0076891
1975900 0.0082076
1979800 0.0088436
1983700 0.0094809
1987700 0.010527
1991200 0.011619
1995200 0.012811
1999200 0.014193
2003200 0.015592
2007200 0.017578
2010900 0.019746
2014900 0.022125
2019000 0.025318
2023100 0.028535
2027200 0.032207
2030900 0.036161
2035000 0.04023
2039200 0.046537
2043300 0.052868
2047100 0.060126
2051300 0.068445
2055500 0.076808
2059700 0.088505
2064000 0.10063
2067800 0.11487
2072100 0.13347
2076400 0.15214
2080700 0.17219
2085100 0.19287
2089000 0.21314
2093400 0.23181
2097800 0.25068
2102200 0.27212
2106200 0.29533
2110600 0.31881
2115100 0.34809
2119500 0.3775
2124000 0.4035
2128100 0.42501
2132700 0.44658
2137200 0.45408
2141800 0.45926
2146400 0.46492
2150500 0.47173
2155200 0.47856
2159800 0.48619
2164500 0.49419
2168700 0.50179
2173400 0.5075
2178200 0.51323
2182900 0.51672
2187700 0.51854
2192000 0.52013
2196800 0.52981
2201700 0.53954
2206500 0.54553
2210900 0.5457
2215800 0.54599
2220700 0.5434
2225700 0.54022
2230600 0.53785
2235100 0.53823
2240100 0.53863
2245200 0.55229
2250200 0.5723
2255300 0.59136
2259900 0.60228
2265000 0.6135
2270100 0.61549
2275300 0.60946
2280000 0.60326
2285200 0.60227
2290400 0.60164
2295700 0.60885
2301000 0.6292
2305700 0.64951
2311100 0.66382
2316400 0.67664
2321800 0.68773
2327200 0.69233
2332100 0.69682
2337500 0.69941
2343000 0.70093
2348500 0.70294
2353500 0.71028
2359000 0.71795
2364600 0.7194
2370200 0.71459
2375900 0.70989
2381000 0.71116
2386600 0.71323
2392300 0.7199
2398100 0.73554
2403800 0.75113
2409100 0.765
2414900 0.77861
2420700 0.78702
2426600 0.77396
2431900 0.76066
2437800 0.74926
2443800 0.73893
2449800 0.72957
2455800 0.74001
2461200 0.75033
2467300 0.76458
2473400 0.78301
2479500 0.80152
2485700 0.80004
2491300 0.79601
2497500 0.7905
2503800 0.78132
2510000 0.7721
2515700 0.77566
2522100 0.78402
2528400 0.7923
2534900 0.801
2541300 0.80976
2547100 0.81518
2553600 0.81885
2560200 0.82267
2566700 0.83396
2573300 0.84531
2579300 0.85662
2586000 0.86836
2592700 0.88015
2599400 0.87462
2605500 0.86614
2612300 0.85649
2619200 0.84326
2626100 0.82996
2633000 0.83774
2639200 0.85368
2646200 0.87184
2653200 0.90661
2660300 0.93383
2666700 0.94312
2673800 0.93511
2681000 0.91498
2688200 0.88456
2695400 0.86166
2702000 0.85494
2709300 0.84771
2716700 0.86564
2724100 0.88324
2731500 0.89075
2738200 0.90245
2745700 0.90379
2753300 0.89472
2760900 0.87716
2767800 0.86471
2775500 0.86064
2783200 0.8616
2791000 0.84665
2798800 0.83568
2805800 0.82063
2813700 0.79552
2821700 0.76282
2829700 0.74167
2837700 0.69112
2845000 0.68494
2853100 0.73257
2861200 0.67047
2869400 0.67849
2876900 0.64685
2885200 0.59833
2893500 0.53199
2901900 0.46783
2910400 0.39453
2918000 0.33236
2926500 0.27722
2935100 0.22571
2943800 0.12991
2952500 0.058812
2960300 0.032353
2969100 0.019479
2978000 0.012127
2986900 0.0078473
2994900 0.0064018
3003900 0.0053859
3013000 0.00489
3022100 0.0046464
3031200 0.0044531
3039500 0.0042417
3048800 0.0040334
3058100 0.0037209
3067500 0.0033747
3076900 0.0030454
3085500 0.0026605
3095000 0.0023785
3104600 0.0021204
3114300 0.0018849
3123000 0.0016621
3132800 0.0014406
3142700 0.0012141
3152600 0.0010179
3162600 0.00084892
3171600 0.00070211
3181700 0.00059108
3191800 0.00051804
3202000 0.00045747
3211300 0.00042069
3221600 0.00039082
3232100 0.00036646
3242500 0.00033589
3253100 0.00030597
3262600 0.00027373
3273300 0.00024816
3284100 0.00022242
3294900 0.00019892
3305800 0.00018416
3315600 0.0001706
3326700 0.00015932
3337800 0.00015084
3349000 0.0001423
3359100 0.00013245
3370400 0.00012232
3381800 0.00011151
3393300 0.00010237
3404800 9.5788e-05
3415300 8.9729e-05
3427000 8.5489e-05
3438800 8.2146e-05
3450700 7.7943e-05
3462600 7.179e-05
3473400 6.4995e-05
3485500 5.8448e-05
