"wave" "response"
3438800 2.5573e-05
3450700 2.8815e-05
3462600 3.5593e-05
3473400 5.7122e-05
3485500 7.4929e-05
3497700 9.5514e-05
3510000 0.00014583
3521100 0.00022777
3533600 0.00030593
3546100 0.00034057
3558700 0.00041752
3571400 0.00052168
3582900 0.00050501
3595800 0.00042582
3608800 0.0004542
3621900 0.0005249
3635000 0.0006017
3647000 0.00070148
3660300 0.00065594
3673800 0.00065343
3687300 0.00065287
3699600 0.00073253
3713300 0.00071588
3727200 0.00078734
3741100 0.00084885
3755200 0.0010337
3767900 0.0014349
3782100 0.0016765
3796500 0.0020319
3811000 0.0023564
3825600 0.0030977
3838800 0.0038065
3853600 0.0046781
3868500 0.0059686
3883500 0.0075664
3897100 0.0095304
3912400 0.012506
3927700 0.016864
3943200 0.022276
3958800 0.02889
3973000 0.037256
3988800 0.048452
4004800 0.061945
4020900 0.0789
4037100 0.10207
4051900 0.12981
4068300 0.16575
4085000 0.21792
4101700 0.28161
4116900 0.35494
4133900 0.41597
4151100 0.4679
4168400 0.51599
4185900 0.53366
4201700 0.54705
4219400 0.56376
4237300 0.58226
4255300 0.59533
4271700 0.61189
4290000 0.62256
4308500 0.63807
4327100 0.63871
4345900 0.64785
4363000 0.63294
4382100 0.63283
4401400 0.64484
4420900 0.6588
4440500 0.66303
4458300 0.65785
4478300 0.66124
4498400 0.63011
4518800 0.6226
4537200 0.62149
4557900 0.61487
4578800 0.61256
4599800 0.63444
4621100 0.65529
4640400 0.66062
4662000 0.6853
4683800 0.67504
4705900 0.66754
4728100 0.64499
4748300 0.64033
4771000 0.61559
4793900 0.61281
4817000 0.60191
4837900 0.62081
4861400 0.64054
4885200 0.6539
4909200 0.65819
4933400 0.6487
4955400 0.64905
4980100 0.64536
5005000 0.64945
5030200 0.65002
5055600 0.64282
5078700 0.63004
5104600 0.64321
5130800 0.65727
5157300 0.64293
5181300 0.65338
5208300 0.65869
5235600 0.63967
5263200 0.64547
5291000 0.66734
5316300 0.70449
5344700 0.69822
5373500 0.70891
5402500 0.71986
5431800 0.70761
5458500 0.70896
5488500 0.68703
5518800 0.68139
5549400 0.69925
5577200 0.68154
5608500 0.70643
5640200 0.76157
5672100 0.77515
5704500 0.78944
5733900 0.78681
5767000 0.7718
5800500 0.75521
5834300 0.77015
5865100 0.76635
5899700 0.80352
5934700 0.8391
5970100 0.81951
6006000 0.82751
6038600 0.84232
6075300 0.8421
6112500 0.36677
6150100 0.20423
6188100 0.13664
6222800 0.099694
6261700 0.078031
6301200 0.060762
6341200 0.049057
6377600 0.040242
6418500 0.033599
6459900 0.027658
6502000 0.022653
6544500 0.019084
6583300 0.017495
6626900 0.015232
6671100 0.013093
6715900 0.012275
6761300 0.011101
6802700 0.009852
6849300 0.0088124
6896600 0.0076757
6944400 0.0065661
6988100 0.0058202
7037300 0.0052847
7087200 0.0050076
7137800 0.0043456
7189100 0.004063
7235900 0.0035443
7288600 0.0034546
7342100 0.0031578
7396400 0.0028601
7451600 0.0027216
7501900 0.0025278
7558600 0.0021488
7616100 0.0019869
7674600 0.0019236
7728000 0.0017304
7788200 0.0014813
7849300 0.0014264
7911400 0.0013043
7974500 0.0012961
8032100 0.0011887
8097200 0.0011235
8163300 0.0010388
8230500 0.0010363
8298800 0.00095055
8361200 0.00094957
8431700 0.00087434
8503400 0.00077041
8576300 0.00069299
8643000 0.00059785
8718400 0.00056564
8795100 0.00053095
8873100 0.00052809
8952600 0.00043525
9025300 0.000417
9107500 0.00039792
9191200 0.00040786
