"Wave" "Aspec"
1306.17088813184 0.000531782563117314
1318.25673855641 0.000459939396861169
1330.45441797809 0.000464072123938575
1342.76496113786 0.000456900039419578
1355.18941235104 0.000430485770172501
1367.72882559585 0.000444582643056742
1380.38426460289 0.000452757173727423
1393.1568029453 0.000514536715478498
1406.04752412991 0.00048516242715067
1419.05752168909 0.000416619282684237
1432.18789927355 0.000386233777679974
1445.43977074593 0.000370026173154738
1458.81426027535 0.000363321077741225
1472.31250243272 0.000368988521406911
1485.93564228701 0.000367981924692307
1499.68483550237 0.000376058906743338
1513.56124843621 0.000391564006407145
1527.56605823807 0.000463011832817322
1541.70045294956 0.000599214329098464
1555.96563160507 0.000518455775721612
1570.36280433355 0.000392613828953357
1584.89319246111 0.000352434068375954
1599.55802861467 0.00033917783595029
1614.35855682649 0.000335166995922112
1629.29603263972 0.00033090412560861
1644.37172321493 0.000320108489296899
1659.58690743756 0.0003084694200456
1674.94287602644 0.0002893725158622
1690.44093164326 0.000270928036650474
1706.08238900312 0.00026735074467092
1721.86857498601 0.000267465474645405
1737.80082874938 0.000260738825764084
1753.88050184176 0.000257574402174166
1770.10895831742 0.000246661490460593
1786.48757485205 0.000243352147721113
1803.01774085957 0.000232817676629781
1819.70085860998 0.000230872041500636
1836.53834334835 0.000227404086950167
1853.53162341481 0.000239643279201416
1870.6821403658 0.00023753732727336
1887.99134909629 0.000262215017675531
1905.46071796325 0.000295035347284872
1923.09172891016 0.000242184865843273
1940.88587759278 0.00020598465096611
1958.84467350599 0.000192880725082804
1976.96964011186 0.000181100298674744
1995.26231496888 0.000179655644099257
2013.72424986239 0.000173985989717991
2032.35701093622 0.000170225295982317
2051.16217882557 0.000168324099696609
2070.14134879104 0.000171120755252892
2089.29613085404 0.000164540036667297
2108.62814993329 0.000157631239961545
2128.13904598271 0.000150409336101916
2147.83047413053 0.000145744425942479
2167.7041048197 0.000142135943085137
2187.76162394955 0.000136965468605467
2208.0047330189 0.00013352934862053
2228.4351492703 0.000131841784768572
2249.05460583578 0.000129127010336269
2269.86485188382 0.000129686321961219
2290.86765276777 0.000131934354188279
2312.06479017559 0.000132016810748708
2333.458062281 0.000133220740531512
2355.04928389601 0.000126619495941356
2376.84028662488 0.000123534418489234
2398.83291901949 0.000122737060396546
2421.02904673618 0.000126214135632864
2443.43055269397 0.000121232505963775
2466.03933723434 0.000119748526414976
2488.85731828239 0.000117089221526406
2511.88643150958 0.000114437781916997
2535.12863049791 0.000111241069792594
2558.58588690565 0.000107946296537017
2582.2601906346 0.000104000059247902
2606.1535499989 0.000101383132512647
2630.26799189538 9.9629305211964e-05
2654.60556197554 9.31630446010136e-05
2679.16832481903 9.29603799831246e-05
2703.95836410885 9.27302176284228e-05
2728.97778280804 9.54731007918821e-05
2754.22870333817 9.80655627310601e-05
2779.71326775929 0.000105598927328389
2805.43363795172 0.000130267969493467
2831.39199579938 9.5948222992083e-05
2857.59054337494 8.78121132512806e-05
2884.03150312661 8.17592629639591e-05
2910.71711806661 7.67277385769655e-05
2937.64965196153 7.78461365452037e-05
2964.83138952434 7.65260253647145e-05
2992.26463660819 7.25149053204229e-05
3019.95172040202 6.58356706477421e-05
3047.89498962798 6.46707889652528e-05
3076.0968147407 6.38323069955982e-05
3104.55958812836 6.30495240486232e-05
3133.28572431559 6.51153618203998e-05
3162.27766016838 6.27908146446475e-05
3191.53785510076 6.43438608406852e-05
3221.06879128343 6.09168023550272e-05
3250.87297385435 5.9028159166183e-05
3280.95293113119 5.81117805647726e-05
3311.31121482591 5.49172483005737e-05
3341.95040026114 5.39792521406276e-05
3372.87308658869 5.16062823224109e-05
3404.08189701001 5.16392932939652e-05
3435.57947899874 5.03168319921491e-05
3467.36850452532 4.87762483659217e-05
3499.45167028358 4.78006340361784e-05
3531.83169791957 4.42204132957566e-05
3564.51133426244 4.28978891296925e-05
3597.49335155742 4.23398556977032e-05
3630.78054770102 4.13257784077435e-05
3664.37574647833 3.96860458517079e-05
3698.28179780266 3.84423639679074e-05
3732.50157795721 4.28134830677152e-05
3767.03798983909 3.6806309091884e-05
3801.89396320561 3.35954593023614e-05
3837.07245492278 3.31233404169615e-05
3872.57644921617 3.65485870773838e-05
3908.40895792402 3.14757340785259e-05
3944.57302075278 3.05924300942015e-05
3981.07170553497 2.98402258786806e-05
4017.9081084894 2.83328115638018e-05
4055.08535448384 2.75877727951538e-05
4092.60659730011 2.94973987269437e-05
4130.47501990161 2.72020329181501e-05
4168.69383470336 2.58531264739676e-05
4207.26628384445 2.46277737256095e-05
4246.19563946313 2.55360949716304e-05
4285.48520397439 2.52474687094545e-05
4325.13831035009 2.82957593066696e-05
4365.15832240167 2.97995480766897e-05
4405.54863506553 2.40754422714232e-05
4446.31267469108 2.29733515617709e-05
4487.45389933132 2.39780107583238e-05
4528.97579903621 2.41997170860432e-05
4570.88189614875 2.46550487706637e-05
4613.17574560379 2.30663949133005e-05
4655.86093522959 2.23352008080447e-05
4698.94108605216 2.09170696932458e-05
4742.41985260245 2.06596079569172e-05
4786.30092322638 2.02386396618973e-05
4830.58802039773 2.46666578002856e-05
4875.28490103387 2.95307351023906e-05
4920.39535681451 2.20849115639273e-05
4965.92321450336 2.19606539965804e-05
5011.87233627272 3.14428044735931e-05
5058.24662003115 1.82247839670194e-05
5105.04999975406 1.71541280205284e-05
5152.28644581756 1.76926272720381e-05
5199.95996533516 1.85013719706229e-05
5248.07460249772 1.77652915445277e-05
5296.63443891658 1.79171838373433e-05
5345.64359396971 1.68855857780478e-05
5395.10622515128 1.58502395142594e-05
5445.02652842421 1.56767170274545e-05
5495.40873857625 1.49130320587021e-05
5546.2571295791 1.53669238477941e-05
5597.5760149511 1.42599267268435e-05
5649.36974812302 1.42852885970704e-05
5701.64272280748 1.42126850865901e-05
5754.39937337157 1.4592029911458e-05
5807.64417521312 1.45043706482548e-05
5861.38164514028 1.49335692446924e-05
5915.61634175474 1.436607464273e-05
5970.35286583837 1.38027399873588e-05
6025.59586074358 1.3279233920918e-05
6081.35001278718 1.39816772981461e-05
6137.62005164795 1.28719227149315e-05
6194.41075076781 1.25544580455924e-05
6251.72692775686 1.26405696080743e-05
6309.57344480193 1.32245419350874e-05
6367.95520907916 1.37003924050925e-05
6426.87717317019 1.33419349280067e-05
6486.34433548239 1.52878098013563e-05
6546.36174067275 3.30599763019858e-05
6606.93448007596 2.09134060572026e-05
6668.06769213622 1.38238538061308e-05
6729.76656284318 1.39660204075355e-05
6792.03632617184 1.15320187077775e-05
6854.88226452662 1.1307694017354e-05
6918.30970918936 1.10324236841553e-05
6982.32404077172 1.1333043436255e-05
7046.93068967147 1.16582278139137e-05
7112.1351365333 1.05945477026667e-05
7177.94291271361 1.03319592632592e-05
7244.35960074991 1.04024831518888e-05
7311.39083483417 1.05416346404239e-05
7379.04230129102 1.04705362908213e-05
7447.31973905989 1.04069360776399e-05
7516.22894018206 1.00478202185735e-05
7585.77575029184 9.90773126915934e-06
7655.96606911257 9.76892666295325e-06
7726.80585095702 9.63139462502602e-06
7798.30110523259 9.49512348840151e-06
7870.45789695098 9.3601016930671e-06
7943.28234724282 9.22631778499298e-06
8016.78063387679 9.09376041516056e-06
8090.95899178383 8.96241833859962e-06
8165.82371358592 8.83228041343452e-06
8241.38115013003 8.70333559993884e-06
8317.63771102671 8.57557295959909e-06
8394.59986519398 8.44898165418663e-06
8472.27414140596 8.32355094483828e-06
8550.66712884684 8.19927019114537e-06
8629.7854776697 8.0761288502511e-06
8709.63589956081 7.95411647595611e-06
8790.22516830884 7.83322271783243e-06
8871.56012037962 7.71343732034533e-06
8953.64765549594 7.59475012198347e-06
9036.49473722302 7.4771510543967e-06
9120.1083935591 7.36063014154211e-06
9204.49571753172 7.24517749883773e-06
9289.66386779936 7.13078333232393e-06
9375.62006925881 7.01743793783267e-06
9462.37161365793 6.90513170016428e-06
9549.92586021437 6.79385509227169e-06
9638.29023623971 6.68359867445244e-06
9727.47223776964 6.57435309354767e-06
9817.47943019984 6.46610908214885e-06
9908.31944892769 6.35885745781154e-06
10000 6.25258978265015e-06
36000 3.16998666889376e-06
52600 1.98826465607488e-06
54600 1.88958874681399e-06
56600 1.80319836705427e-06
58600 1.71973813017432e-06
60600 1.64621787268898e-06
62600 1.57828563373161e-06
64600 1.51156705785263e-06
66600 1.45273268369086e-06
68600 1.39487670324182e-06
70600 1.34355433815041e-06
72600 1.2945633745244e-06
74600 1.24773141319639e-06
76600 1.20567752958613e-06
78600 1.16369023652393e-06
80600 1.12570577686717e-06
82600 1.08812775810596e-06
84600 1.05460438690541e-06
86600 1.02386346132755e-06
88600 1.00652882030389e-06
90600 1.00700525969133e-06
92600 1.02034948571267e-06
94600 1.03340081614057e-06
96600 1.04059757667815e-06
98600 1.0317702983752e-06
100600 1.01265603644091e-06
102600 1.00187277644098e-06
104600 9.93866957400817e-07
106600 9.71186712571165e-07
108600 9.60351261838823e-07
110600 9.57425101780559e-07
112600 9.47592350261376e-07
114600 9.29555487414689e-07
116600 9.05860632439899e-07
118600 8.81404467746587e-07
120600 8.41419608828393e-07
122600 7.97020453165089e-07
124600 7.64261344984673e-07
126600 7.55311732733165e-07
128600 7.38956660604e-07
130600 7.01159398289564e-07
132600 6.86303814201523e-07
134600 6.75794848241864e-07
136600 6.66974510932075e-07
138600 6.55234424720925e-07
140600 6.4725381054852e-07
142600 6.57416214162545e-07
144600 6.5432218229249e-07
146600 6.40952677806824e-07
148600 6.34221743479967e-07
150600 6.30427232029047e-07
152600 6.37096769578061e-07
154600 6.38925831779458e-07
156600 6.33969228797381e-07
158600 6.27128811592915e-07
160600 6.19318988285407e-07
162600 6.15374357499769e-07
164600 6.12392841933042e-07
166600 6.10780185489299e-07
168600 6.09259579373622e-07
170600 6.08528481579068e-07
172600 6.07322184125547e-07
174600 5.95546528211451e-07
176600 5.8421033735019e-07
178600 5.7250394288731e-07
180600 5.61102483088456e-07
182600 5.54829013477003e-07
184600 5.48817864901954e-07
186600 5.43435865173918e-07
188600 5.3829240002846e-07
190600 5.22320462676107e-07
192600 5.03041313260883e-07
194600 4.90136562583934e-07
196600 4.82699026681788e-07
198600 4.74767183606943e-07
200600 4.65402817268888e-07
202600 4.56268509161372e-07
204600 4.45301652948785e-07
206600 4.34539859313216e-07
208600 4.2593725971012e-07
210600 4.18698658814769e-07
212600 4.1010652238292e-07
214600 3.95485184673064e-07
216600 3.81418263258323e-07
218600 3.7862542949722e-07
220600 3.80412192972858e-07
222600 3.80307400552302e-07
224600 3.72263267222826e-07
226600 3.64418176862682e-07
228600 3.58991123747342e-07
230600 3.55304439209359e-07
232600 3.51601100886104e-07
234600 3.45248602108612e-07
236600 3.38879420925396e-07
238600 3.32115769527021e-07
240600 3.23865221580938e-07
242600 3.15986944968598e-07
244600 3.09103187735009e-07
246600 3.03365971418334e-07
248600 2.97754828093327e-07
250600 2.95991248071566e-07
252600 2.96433028081419e-07
254600 2.96894079544257e-07
256600 2.98746815469142e-07
258600 3.01044998314898e-07
260600 3.03379006809767e-07
262600 2.95097285674542e-07
264600 2.83707029608816e-07
266600 2.727720022022e-07
268600 2.6758017181705e-07
270600 2.64564850535333e-07
272600 2.61658040722651e-07
274600 2.57133939549835e-07
276600 2.51598333882701e-07
278600 2.46251465923895e-07
280600 2.42645515880146e-07
282600 2.41428079164714e-07
284600 2.4022878283173e-07
286600 2.3888217826157e-07
288600 2.36408784379585e-07
290600 2.3397223661444e-07
292600 2.31571769815815e-07
294600 2.27157559480698e-07
296600 2.22478880187444e-07
298600 2.17856304899831e-07
300600 2.1348676697263e-07
302600 2.09262308951433e-07
304600 2.05177643517894e-07
306600 2.01181381493798e-07
308600 1.97635071357037e-07
310600 1.94248862906409e-07
312600 1.90884631071866e-07
314600 1.87586343609639e-07
316600 1.84310053878004e-07
318600 1.81056518493184e-07
320600 1.77908385525733e-07
322600 1.74942598718347e-07
324600 1.72032864627415e-07
326600 1.69216908396738e-07
328600 1.66453287685589e-07
330600 1.63627798527938e-07
332600 1.60893200844235e-07
334600 1.58210025295533e-07
336600 1.55612981933765e-07
338600 1.53028733105479e-07
9e+05 6.20036744247763e-09
1.1e+07 2.63613259721918e-14
138481800 7.06101666828497e-20
1743382500 1.68992431358037e-25
